0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954564577198149,0.029869583508624318,0.026083298275136727,0.09255363904080774,0.0012620950778291964,0.00042069835927639884,0.00042069835927639884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620950778291964,0.0,0.013883045856121162,0.05006310475389146,0.3811527135044173,0.3752629364745477,0.1064366848969289,0.0,0.0,0.0008413967185527977,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008413967185527977,0.023138409760201935,0.0012620950778291964,0.002524190155658393,0.00042069835927639884,0.0033655868742111907,0.00042069835927639884,0.0,0.0,0.0,0.0,0.0,0.0,0.00042069835927639884,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005889777029869584,0.0,0.0,0.0,0.002524190155658393,0.007572570466975179,0.0012620950778291964,0.0,0.0,0.00042069835927639884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.049221708035338665,0.1051745898190997,0.16281026503996635,0.09760201935212452,0.004206983592763988,0.00042069835927639884,0.0,0.04122843920908709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002103491796381994,0.0033655868742111907,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007993268826251577,0.06100126209507783,0.05048380311316786,0.00042069835927639884,0.002524190155658393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042069835927639884,0.0,0.0,0.007993268826251577,0.054690786705931846,0.07278081615481699,0.07278081615481699,0.034917963819941104,0.012620950778291964,0.0016827934371055953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016827934371055953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008413967185527977,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045435422801851075,0.15145140933950357,0.0037862852334875894,0.012200252419015565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809002944888515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10307109802271772,0.1047538914598233,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011779554059739168,0.00042069835927639884,0.002944888514934792,0.0,0.026083298275136727,0.02902818679007152,0.0012620950778291964,0.0,0.0,0.0,0.0033655868742111907,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016827934371055953,0.011779554059739168,0.004627681952040387,0.005889777029869584,0.0037862852334875894,0.00042069835927639884,0.002944888514934792,0.002524190155658393,0.0,0.00042069835927639884,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0012620950778291964,0.0,0.0,0.023979806478754733,0.004627681952040387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
