0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
21.15377556159523,27.17770034843205,17.34661068506223,3000.0,0.0,0.0
53.46778903687731,29.9436568520538,47.570203821512145,948.2006543075245,1267.9025808796803,2002.5445292620866
47.285661733855996,19.77303572294121,38.010343119038765,1462.142326272761,1022.0023535240928,2936.594202898551
23.670900629449342,29.91301783871444,9.066784608580273,522.1141088014151,504.0331922242581,340.4098481497862
16.46070018273078,25.483360077776666,11.294201389697347,357.4146573487981,488.14532947934583,309.7886404937007
8.497931865821766,6.011737813468191,11.498231070557992,236.14918235096357,173.5637525964849,166.201591562254
31.730276918389738,38.067165287973815,27.081583016054815,814.2840214186747,642.200831327937,805.4028874730817
15.943421852972014,30.617227422075242,11.52930529049521,1773.0143427705748,2365.957070061188,0.0
12.399677573974103,14.824497194046497,0.0,3000.0,0.0,0.0
9.550251508862102,6.1190803848327455,0.0,2421.1288345070207,0.0,0.0
5.404546055466333,6.267624571195999,0.0,496.20004251700675,487.9800878684807,827.7677390400605
6.3508347683777275,16.101199389609093,43.69978444052518,1547.713529856387,0.0,0.0
6.385954996311156,0.0,0.0,939.1973825702977,0.0,0.0
8.995224594002302,5.146742114383171,0.0,1322.992132118096,619.2256757809458,807.1200436238996
4.780221079569932,0.0,0.0,0.0,866.3561558764167,1185.8158671013814
3.5314579552329097,0.0,0.0,608.5839598997493,0.0,0.0
0.41184957321452403,0.0,0.0,360.82995951417007,0.0,0.0
3.1532322502222168,0.0,0.0,3000.0,0.0,0.0
